(510.33592224121094, 440.20976543426514)
(511.24176025390625, 444.63008880615234)
(595.3348159790039, 401.98253631591797)
(601.8879699707031, 411.4942502975464)
(588.6773681640625, 422.6959705352783)
(580.9182739257812, 431.0754919052124)
(578.7732696533203, 430.5608940124512)
(603.7927627563477, 393.6924076080322)
(605.1765060424805, 391.7564535140991)
(589.3032836914062, 398.36554527282715)
(590.4061126708984, 396.63575649261475)
(588.8637924194336, 399.1786193847656)
(588.3803558349609, 397.6673984527588)
(588.4033966064453, 399.49881076812744)
(589.2569351196289, 397.05538272857666)
(585.6705474853516, 401.4654064178467)
(584.8043060302734, 401.5505075454712)
(583.7381362915039, 400.5161190032959)
(580.4677963256836, 402.13552951812744)
(580.6370544433594, 401.643590927124)
(581.0045623779297, 402.4445629119873)
(588.5903549194336, 402.2680950164795)
(590.5120849609375, 403.0095863342285)
(589.2335510253906, 404.52887535095215)
(588.2497406005859, 403.8595247268677)
(588.1838607788086, 404.01869773864746)
(587.9659271240234, 405.19041538238525)
(584.1682052612305, 405.06025314331055)
(582.8681182861328, 405.32182216644287)
(581.7195892333984, 406.4081382751465)
(581.7111206054688, 407.24472999572754)
(580.1395034790039, 406.60576343536377)
(581.0334777832031, 408.17556381225586)
(588.651237487793, 406.39328956604004)
(588.0867767333984, 407.036075592041)
(589.5503234863281, 406.86943531036377)
(588.4922027587891, 407.588267326355)
(587.6572418212891, 408.0145025253296)
(587.9962539672852, 408.88916015625)
(584.1057205200195, 408.349928855896)
(583.8277816772461, 408.7512731552124)
(582.9830169677734, 409.645414352417)
(582.4276733398438, 409.2367744445801)
(577.5334930419922, 408.958683013916)
(605.1765060424805, 391.7564535140991)
(589.3032836914062, 398.36554527282715)
(590.4061126708984, 396.63575649261475)
(588.8637924194336, 399.1786193847656)
(588.3803558349609, 397.6673984527588)
(588.4033966064453, 399.49881076812744)
(589.2569351196289, 397.05538272857666)
(585.6705474853516, 401.4654064178467)
(584.8043060302734, 401.5505075454712)
(583.7381362915039, 400.5161190032959)
(580.4677963256836, 402.13552951812744)
(580.6370544433594, 401.643590927124)
(581.0045623779297, 402.4445629119873)
(588.5903549194336, 402.2680950164795)
(590.5120849609375, 403.0095863342285)
(589.2335510253906, 404.52887535095215)
(588.2497406005859, 403.8595247268677)
(588.1838607788086, 404.01869773864746)
(587.9659271240234, 405.19041538238525)
(584.1682052612305, 405.06025314331055)
(582.8681182861328, 405.32182216644287)
(581.7195892333984, 406.4081382751465)
(581.7111206054688, 407.24472999572754)
(580.1395034790039, 406.60576343536377)
(581.0334777832031, 408.17556381225586)
(588.651237487793, 406.39328956604004)
(588.0867767333984, 407.036075592041)
(589.5503234863281, 406.86943531036377)
(588.4922027587891, 407.588267326355)
(587.6572418212891, 408.0145025253296)
(587.9962539672852, 408.88916015625)
(584.1057205200195, 408.349928855896)
(583.8277816772461, 408.7512731552124)
(582.9830169677734, 409.645414352417)
(582.4276733398438, 409.2367744445801)
(577.5334930419922, 408.958683013916)
